City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3hrs),Snow inches (last 3hrs)
486,Belyy Yar,RU,2021-08-02 20:02:28,53.6039,91.3903,67.89,68,0,4.47,clear sky,0,0
487,Seymchan,RU,2021-08-02 20:02:29,62.8833,152.4333,41.77,67,30,7.63,scattered clouds,0,0
488,Macau,MO,2021-08-02 20:02:31,22.2006,113.5461,86.07,89,40,8.05,light rain,0,0
489,Disna,BY,2021-08-02 20:02:34,55.568,28.1971,56.73,96,78,9.73,broken clouds,0,0
490,Izberbash,RU,2021-08-02 20:02:36,42.5696,47.8645,73.45,45,72,4.7,broken clouds,0,0
491,Garden City,US,2021-08-02 20:02:38,42.3256,-83.331,80.2,47,49,1.01,scattered clouds,0,0
492,Seara,PT,2021-08-02 20:02:39,41.1818,-7.8003,67.71,59,10,4.18,clear sky,0,0
493,Belaya Gora,RU,2021-08-02 20:02:17,68.5333,146.4167,46.09,55,6,5.99,clear sky,0,0
494,High Rock,BS,2021-08-02 20:02:42,26.6208,-78.2833,84.96,70,100,9.01,overcast clouds,0,0
495,Bone,DE,2021-08-02 20:02:44,51.9669,12.1396,64.38,61,23,6.67,few clouds,0,0
496,Chalan,CO,2021-08-02 20:02:46,9.5477,-75.3113,80.83,73,100,3.78,overcast clouds,0,0
497,Krasnoselkup,RU,2021-08-02 20:02:48,65.7,82.4667,60.73,83,98,8.46,overcast clouds,0,0
498,Korop,UA,2021-08-02 20:02:50,51.5664,32.9586,67.17,76,2,8.39,clear sky,0,0
499,Hailey,US,2021-08-02 20:02:52,43.5196,-114.3153,75.06,61,75,10.36,broken clouds,0,0
500,Muncar,ID,2021-08-02 20:02:53,-8.4333,114.3333,75.16,92,98,5.95,light rain,0,0
501,La Ronge,CA,2021-08-02 20:02:55,55.1001,-105.2842,82.31,28,100,1.99,overcast clouds,0,0
502,Kuito,AO,2021-08-02 20:02:56,-12.3833,16.9333,59.32,29,2,2.62,clear sky,0,0
503,Ust-Kalmanka,RU,2021-08-02 20:02:57,52.1207,83.305,63.3,80,45,5.97,scattered clouds,0,0
504,Amapa,BR,2021-08-02 20:02:59,1.0,-52.0,84.16,61,41,2.57,scattered clouds,0,0
505,Turukhansk,RU,2021-08-02 20:03:00,65.8167,87.9833,61.65,79,100,10.02,overcast clouds,0,0
506,Kamina,CD,2021-08-02 20:03:02,-8.7386,24.9906,65.46,33,89,3.65,overcast clouds,0,0
507,Richards Bay,ZA,2021-08-02 20:01:16,-28.783,32.0377,64.98,80,89,5.12,light rain,0,0
508,Mairang,IN,2021-08-02 20:03:07,25.5667,91.6333,62.82,98,100,3.02,light rain,0,0
509,Indianola,US,2021-08-02 19:59:55,41.3581,-93.5574,79.92,55,0,5.64,clear sky,0,0
510,Saint-Louis,SN,2021-08-02 20:03:11,16.3333,-15.0,85.35,62,100,7.83,overcast clouds,0,0
511,Conakry,GN,2021-08-02 20:03:13,9.538,-13.6773,79.21,76,34,12.21,scattered clouds,0,0
512,Mayya,RU,2021-08-02 20:03:15,61.7333,130.2811,58.32,75,100,3.94,overcast clouds,0,0
513,Avera,US,2021-08-02 20:03:16,33.194,-82.5271,94.91,35,11,1.83,few clouds,0,0
514,Lompoc,US,2021-08-02 20:02:31,34.6391,-120.4579,93.02,60,1,16.11,clear sky,0,0
515,Rantepao,ID,2021-08-02 20:03:20,-2.9701,119.8978,66.06,99,67,1.07,broken clouds,0,0
516,Yeppoon,AU,2021-08-02 20:03:21,-23.1333,150.7333,53.38,90,0,5.91,clear sky,0,0
517,Manzhouli,CN,2021-08-02 20:03:23,49.6,117.4333,59.18,74,96,5.26,overcast clouds,0,0
518,Tarauaca,BR,2021-08-02 20:00:09,-8.1614,-70.7656,91.81,25,0,4.54,clear sky,0,0
519,Igarka,RU,2021-08-02 20:03:25,67.4667,86.5833,62.56,71,100,8.72,overcast clouds,0,0
520,Qasigiannguit,GL,2021-08-02 20:03:28,68.8193,-51.1922,55.65,76,90,3.24,overcast clouds,0,0
521,Ambilobe,MG,2021-08-02 20:03:30,-13.2,49.05,67.98,87,11,3.8,few clouds,0,0
522,Huarmey,PE,2021-08-02 20:03:33,-10.0681,-78.1522,69.82,70,2,11.23,clear sky,0,0
523,Mackay,AU,2021-08-02 20:03:34,-21.15,149.2,65.05,82,7,3.51,clear sky,0,0
524,Villanueva De La Serena,ES,2021-08-02 20:03:35,38.9766,-5.7974,82.83,31,0,4.36,clear sky,0,0
525,Beisfjord,NO,2021-08-02 20:03:36,68.3751,17.5988,50.05,96,100,3.4,overcast clouds,0,0
526,Aquiraz,BR,2021-08-02 20:03:37,-3.9014,-38.3911,82.49,64,3,8.25,clear sky,0,0
527,Vila Franca Do Campo,PT,2021-08-02 20:03:39,37.7167,-25.4333,72.01,71,0,7.43,clear sky,0,0
528,Oleksandrivka,UA,2021-08-02 20:03:40,48.9634,32.2349,70.34,88,74,4.12,broken clouds,0,0
529,Valence,ES,2021-08-02 20:03:41,39.4697,-0.3774,79.23,68,20,8.99,few clouds,0,0
530,Quirinopolis,BR,2021-08-02 20:03:42,-18.4483,-50.4517,82.69,28,0,6.08,clear sky,0,0
531,Edd,ER,2021-08-02 20:03:43,13.9297,41.6925,87.8,72,100,6.13,overcast clouds,0,0
532,Basco,PH,2021-08-02 20:03:45,20.4487,121.9702,82.62,87,100,31.74,moderate rain,0,0
533,Vulturu,RO,2021-08-02 20:03:47,45.6167,27.4167,74.71,66,9,11.59,clear sky,0,0
534,Shelburne,CA,2021-08-02 20:00:18,44.0787,-80.2041,74.86,34,41,10.16,scattered clouds,0,0
535,Christchurch,NZ,2021-08-02 20:00:40,-43.5333,172.6333,46.99,85,75,8.01,moderate rain,0,0
536,Bognor Regis,GB,2021-08-02 20:03:53,50.7821,-0.6798,61.48,85,100,4.72,overcast clouds,0,0
537,Pacific Grove,US,2021-08-02 20:03:54,36.6177,-121.9166,86.61,71,1,5.99,clear sky,0,0
538,San Patricio,US,2021-08-02 20:03:55,28.017,-97.5169,98.69,33,11,2.46,few clouds,0,0
539,Bakal,RU,2021-08-02 20:03:57,54.9417,58.8083,61.2,79,100,4.5,overcast clouds,0,0
540,Los Llanos De Aridane,ES,2021-08-02 20:03:59,28.6585,-17.9182,71.35,85,20,18.41,few clouds,0,0
541,Pleshanovo,RU,2021-08-02 20:04:00,52.8333,53.4833,74.93,42,7,6.13,clear sky,0,0
542,Lusambo,CD,2021-08-02 19:59:11,-4.9667,23.45,73.53,37,31,2.21,scattered clouds,0,0
543,Eyl,SO,2021-08-02 20:04:03,7.9803,49.8164,79.7,66,79,26.11,broken clouds,0,0
544,Wasilla,US,2021-08-02 20:04:04,61.5814,-149.4394,74.52,52,1,0.0,clear sky,0,0
545,Olden,NO,2021-08-02 20:04:05,61.8364,6.8064,59.74,81,27,6.51,scattered clouds,0,0
546,Praya,CV,2021-08-02 20:00:27,14.9215,-23.5087,77.4,80,23,8.01,few clouds,0,0
547,Wegorzewo,PL,2021-08-02 20:04:08,54.2157,21.7372,55.74,82,16,7.92,few clouds,0,0
548,Tombouctou,ML,2021-08-02 20:04:09,20.0,-3.0,99.21,27,8,9.26,clear sky,0,0
549,Bartoszyce,PL,2021-08-02 20:04:10,54.2535,20.8082,56.68,73,10,9.1,clear sky,0,0
550,Baton Rouge,US,2021-08-02 20:00:21,30.4508,-91.1545,84.87,82,20,3.44,few clouds,0,0
551,Kyra,RU,2021-08-02 20:04:14,49.5776,111.9753,55.04,89,49,2.48,scattered clouds,0,0
552,Opotiki,NZ,2021-08-02 20:04:16,-38.0833,177.2833,49.39,94,99,4.81,overcast clouds,0,0
553,Malia,GR,2021-08-02 20:04:18,35.2833,25.4667,87.66,49,0,7.47,clear sky,0,0
554,Santa Maria,BR,2021-08-02 20:04:21,-29.6842,-53.8069,59.86,63,0,3.06,clear sky,0,0
555,Dali,CN,2021-08-02 20:04:23,25.7,100.1833,62.78,84,0,0.11,clear sky,0,0
556,Ust-Nera,RU,2021-08-02 20:04:24,64.5667,143.2,51.85,54,0,4.41,clear sky,0,0
557,Listvyanskiy,RU,2021-08-02 20:04:25,54.4399,83.4984,60.19,92,8,7.67,clear sky,0,0
558,Yangjiang,CN,2021-08-02 20:04:28,21.85,111.9667,78.4,91,99,6.22,overcast clouds,0,0
559,San Vicente,AR,2021-08-02 20:04:29,-26.6167,-54.1333,64.99,38,0,4.12,clear sky,0,0
560,Langsa,ID,2021-08-02 20:00:05,4.4683,97.9683,74.25,95,96,2.26,overcast clouds,0,0
561,Lukovetskiy,RU,2021-08-02 20:04:32,64.2956,41.9211,58.98,87,100,3.22,overcast clouds,0,0
562,Kavaratti,IN,2021-08-02 20:04:33,10.5669,72.642,82.29,74,100,14.23,overcast clouds,0,0
563,Jambi,ID,2021-08-02 20:04:35,-1.6,103.6167,73.54,97,100,2.55,overcast clouds,0,0
564,Padang,ID,2021-08-02 20:03:07,-0.9492,100.3543,76.5,85,100,3.51,overcast clouds,0,0
565,Yaypan,UZ,2021-08-02 20:04:37,40.3758,70.8156,82.78,32,100,1.45,overcast clouds,0,0
566,Ulaangom,MN,2021-08-02 20:02:48,49.9811,92.0667,60.71,46,1,2.24,clear sky,0,0
567,George Town,MY,2021-08-02 20:04:40,5.4112,100.3354,82.89,83,20,0.0,few clouds,0,0
568,Aksarka,RU,2021-08-02 20:04:42,66.5606,67.7975,56.48,76,100,4.68,overcast clouds,0,0
569,Fare,PF,2021-08-02 20:04:43,-16.7,-151.0167,79.92,67,87,13.06,overcast clouds,0,0
570,Halifax,CA,2021-08-02 20:04:44,44.6453,-63.5724,62.1,92,100,10.0,overcast clouds,0,0
571,Talnakh,RU,2021-08-02 20:04:46,69.4865,88.3972,65.25,53,100,4.29,overcast clouds,0,0
572,Dabeiba,CO,2021-08-02 20:04:48,7.0017,-76.2672,79.83,92,86,3.89,moderate rain,0,0
573,Tarui,JP,2021-08-02 20:04:50,35.3667,136.5333,80.29,100,100,6.58,moderate rain,0,0
574,Nikolsk,RU,2021-08-02 20:04:52,53.7189,46.0712,72.05,59,51,8.08,broken clouds,0,0
575,Ukiah,US,2021-08-02 20:04:54,39.1502,-123.2078,99.45,28,1,5.75,clear sky,0,0
576,Isla Mujeres,MX,2021-08-02 20:04:56,21.2311,-86.731,89.65,68,90,9.35,overcast clouds,0,0
577,Keffi,NG,2021-08-02 20:04:57,8.8486,7.8736,72.37,93,100,4.23,light rain,0,0
578,Grindavik,IS,2021-08-02 20:05:00,63.8424,-22.4338,54.07,82,75,8.05,broken clouds,0,0
579,Qidong,CN,2021-08-02 20:05:01,31.8128,121.6561,85.03,92,0,11.92,light rain,0,0
580,Sembe,CG,2021-08-02 20:05:03,1.6481,14.5806,71.28,96,100,1.92,light rain,0,0
581,Makarov,RU,2021-08-02 20:05:04,48.6333,142.8,58.69,83,9,4.23,clear sky,0,0
582,Galesong,ID,2021-08-02 20:05:05,-5.3166,119.3661,71.62,75,12,4.52,few clouds,0,0
583,Tobol,KZ,2021-08-02 20:05:07,52.6844,62.5794,69.37,58,41,6.2,scattered clouds,0,0
584,Mlonggo,ID,2021-08-02 20:05:09,-6.5333,110.7,76.95,81,63,6.69,broken clouds,0,0
585,Jacksonville,US,2021-08-02 20:05:11,30.3322,-81.6556,92.03,74,75,9.22,thunderstorm,0,0
586,Waingapu,ID,2021-08-02 20:05:12,-9.6567,120.2641,74.73,87,47,7.9,scattered clouds,0,0
587,Tommot,RU,2021-08-02 20:05:13,58.9564,126.2925,53.26,93,53,4.07,broken clouds,0,0
588,Biltine,TD,2021-08-02 20:05:15,14.5333,20.9167,81.5,68,93,8.23,overcast clouds,0,0
589,Esil,KZ,2021-08-02 20:05:16,51.9556,66.4042,71.4,48,58,5.41,broken clouds,0,0
590,Ewo,CG,2021-08-02 20:05:18,-0.8725,14.8206,79.52,60,48,4.23,scattered clouds,0,0
591,Ha Giang,VN,2021-08-02 20:05:19,22.8333,104.9833,75.0,96,26,3.89,scattered clouds,0,0
592,Rundu,NA,2021-08-02 20:05:20,-17.9333,19.7667,60.42,33,0,5.53,clear sky,0,0
593,Coahuayana,MX,2021-08-02 20:05:22,18.7333,-103.6833,92.68,56,99,6.42,overcast clouds,0,0
594,Namtsy,RU,2021-08-02 20:05:23,62.7161,129.6658,59.11,70,96,4.07,overcast clouds,0,0
595,Ranfurly,NZ,2021-08-02 20:05:24,-45.1333,170.1,39.65,83,100,11.86,overcast clouds,0,0
596,Ongandjera,NA,2021-08-02 20:05:26,-17.8833,15.0667,66.6,26,0,10.02,clear sky,0,0
597,Kamaishi,JP,2021-08-02 20:05:28,39.2667,141.8833,74.98,98,96,9.01,overcast clouds,0,0
598,Sonoita,MX,2021-08-02 20:05:30,31.85,-112.8333,105.53,23,3,3.94,clear sky,0,0
599,Kontagora,NG,2021-08-02 20:05:31,10.3999,5.4695,71.89,95,100,2.19,overcast clouds,0,0
600,Deoria,IN,2021-08-02 20:05:33,26.5047,83.7872,80.85,85,100,5.53,overcast clouds,0,0
601,Mandera,KE,2021-08-02 20:05:35,3.9366,41.867,80.83,52,90,18.23,overcast clouds,0,0
602,Komatipoort,ZA,2021-08-02 20:03:06,-25.4332,31.9548,62.35,85,0,5.7,clear sky,0,0
603,Xuddur,SO,2021-08-02 20:05:37,4.1213,43.8894,74.26,63,83,17.98,broken clouds,0,0
604,Northam,GB,2021-08-02 20:05:38,51.0333,-4.2167,61.39,86,48,9.93,scattered clouds,0,0
605,Kupang,ID,2021-08-02 20:01:09,-10.1667,123.5833,74.98,88,96,8.72,overcast clouds,0,0
606,Lufilufi,WS,2021-08-02 20:05:40,-13.8745,-171.5986,76.78,70,93,11.63,overcast clouds,0,0
607,Auki,SB,2021-08-02 20:05:41,-8.7676,160.7034,74.53,88,43,5.97,scattered clouds,0,0
608,Phan Thiet,VN,2021-08-02 20:00:54,10.9333,108.1,76.48,92,100,9.24,overcast clouds,0,0
609,Kunming,CN,2021-08-02 20:05:43,25.0389,102.7183,63.21,81,1,4.21,clear sky,0,0
610,Tocopilla,CL,2021-08-02 20:05:46,-22.092,-70.1979,66.87,61,100,4.61,overcast clouds,0,0
611,Coruripe,BR,2021-08-02 20:05:48,-10.1256,-36.1756,73.56,84,14,13.2,light rain,0,0
612,Kirya,TZ,2021-08-02 20:05:50,-3.9167,37.4833,69.85,62,18,7.94,few clouds,0,0
613,Cilegon,ID,2021-08-02 20:05:51,-6.0174,106.0538,76.89,85,66,2.8,broken clouds,0,0
614,Madoc,CA,2021-08-02 20:05:52,44.5084,-77.4745,77.95,32,5,7.63,clear sky,0,0
615,Sydney,AU,2021-08-02 20:05:53,-33.8679,151.2073,55.26,93,75,7.0,broken clouds,0,0
616,North Bend,US,2021-08-02 20:05:54,43.4065,-124.2243,65.16,88,1,17.27,mist,0,0
617,Salinopolis,BR,2021-08-02 20:05:55,-0.6136,-47.3561,80.06,75,86,8.55,overcast clouds,0,0
618,Mananjary,MG,2021-08-02 20:05:58,-21.2167,48.3333,65.88,92,9,7.58,clear sky,0,0
619,Key West,US,2021-08-02 20:04:56,24.5557,-81.7826,91.4,62,1,8.05,clear sky,0,0
620,Broken Hill,AU,2021-08-02 20:06:00,-31.95,141.4333,42.46,87,0,16.46,clear sky,0,0
621,Cessnock,AU,2021-08-02 20:06:01,-32.8333,151.35,57.22,98,57,4.05,broken clouds,0,0
622,Houma,US,2021-08-02 20:06:02,29.5958,-90.7195,88.0,75,99,1.99,overcast clouds,0,0
623,Inuvik,CA,2021-08-02 20:06:03,68.3499,-133.7218,64.44,59,59,12.77,broken clouds,0,0
624,Doka,SD,2021-08-02 20:06:04,13.5167,35.7667,74.05,83,100,9.31,overcast clouds,0,0
625,Cairns,AU,2021-08-02 20:06:06,-16.9167,145.7667,69.75,68,90,4.61,overcast clouds,0,0
626,Raton,US,2021-08-02 20:06:07,36.9034,-104.4391,77.07,51,20,8.05,few clouds,0,0
627,Coquimbo,CL,2021-08-02 20:05:51,-29.9533,-71.3436,60.53,67,0,10.36,clear sky,0,0
628,Mocuba,MZ,2021-08-02 20:06:09,-16.8392,36.9856,58.26,82,0,1.79,clear sky,0,0
629,San Policarpo,PH,2021-08-02 20:06:10,12.1791,125.5072,82.02,77,100,9.73,overcast clouds,0,0
630,Opuwo,NA,2021-08-02 20:06:12,-18.0607,13.84,64.78,29,0,5.08,clear sky,0,0
631,Peleduy,RU,2021-08-02 20:06:13,59.6289,112.7406,56.8,97,92,0.04,overcast clouds,0,0
632,Sokoto,NG,2021-08-02 20:06:15,13.0609,5.239,77.63,80,100,7.11,light rain,0,0
633,Linqiong,CN,2021-08-02 20:06:17,30.4159,103.4609,75.51,64,2,4.45,clear sky,0,0
634,Eshowe,ZA,2021-08-02 20:06:18,-28.8865,31.4699,57.15,89,98,1.54,light rain,0,0
635,Pontianak,ID,2021-08-02 20:06:19,-0.0333,109.3333,76.98,88,90,3.44,overcast clouds,0,0
636,Fort Morgan,US,2021-08-02 20:06:23,40.2503,-103.8,90.81,16,1,5.75,clear sky,0,0
637,Roblin,CA,2021-08-02 20:06:24,51.23,-101.3565,91.2,17,100,8.19,overcast clouds,0,0
638,Praia Da Vitoria,PT,2021-08-02 20:06:25,38.7333,-27.0667,77.76,79,17,7.52,few clouds,0,0
639,Panjakent,TJ,2021-08-02 20:06:11,39.4952,67.6093,76.8,36,26,8.39,scattered clouds,0,0
640,Lumeje,AO,2021-08-02 20:06:27,-11.55,20.7833,65.57,36,40,3.71,scattered clouds,0,0
641,Moree,AU,2021-08-02 20:06:29,-29.4667,149.85,59.02,94,40,13.8,scattered clouds,0,0
642,Sokoni,TZ,2021-08-02 20:06:30,-6.4333,39.55,75.61,76,86,14.67,overcast clouds,0,0
643,Verkhoyansk,RU,2021-08-02 20:06:31,67.5447,133.385,58.5,47,3,3.78,clear sky,0,0
644,Miyako,JP,2021-08-02 20:06:32,39.6367,141.9525,74.62,93,100,6.85,overcast clouds,0,0
645,Beringovskiy,RU,2021-08-02 20:06:33,63.05,179.3167,44.47,95,100,19.06,moderate rain,0,0
646,Bakchar,RU,2021-08-02 20:06:35,57.0186,82.0711,56.43,96,100,3.04,overcast clouds,0,0
647,Fevik,NO,2021-08-02 20:06:36,58.3794,8.6766,60.62,81,12,6.46,few clouds,0,0
648,Plettenberg Bay,ZA,2021-08-02 20:06:37,-34.0527,23.3716,55.99,86,6,3.91,clear sky,0,0
649,Baiquan,CN,2021-08-02 20:06:38,47.5833,126.0833,63.91,99,100,8.77,light rain,0,0
650,Mihara,JP,2021-08-02 20:06:40,34.4,133.0833,76.44,80,22,2.01,few clouds,0,0
651,College,US,2021-08-02 20:06:41,64.8569,-147.8028,80.58,54,20,4.61,few clouds,0,0
652,Namatanai,PG,2021-08-02 20:06:43,-3.6667,152.4333,78.31,83,25,6.46,scattered clouds,0,0
653,Rio Gallegos,AR,2021-08-02 20:06:44,-51.6226,-69.2181,51.85,32,0,27.63,clear sky,0,0
654,Zheshart,RU,2021-08-02 20:06:45,62.0731,49.5733,57.69,93,83,1.92,broken clouds,0,0
655,Savannah Bight,HN,2021-08-02 20:06:46,16.45,-85.85,87.01,76,9,17.0,clear sky,0,0
656,Mecca,SA,2021-08-02 20:02:38,21.4267,39.8261,90.46,40,35,6.33,scattered clouds,0,0
657,Iringa,TZ,2021-08-02 20:06:49,-7.7667,35.7,52.3,84,17,6.85,few clouds,0,0
658,Bayonet Point,US,2021-08-02 20:06:50,28.3267,-82.6834,93.04,75,100,4.0,overcast clouds,0,0
659,Pechora,RU,2021-08-02 20:06:52,65.1472,57.2244,56.32,93,97,3.91,overcast clouds,0,0
660,Bandiagara,ML,2021-08-02 20:06:53,14.3501,-3.6104,88.86,44,87,12.91,overcast clouds,0,0
661,Ust-Ilimsk,RU,2021-08-02 20:06:55,58.0006,102.6619,57.34,73,100,2.26,overcast clouds,0,0
662,Zaraza,VE,2021-08-02 20:06:56,9.3503,-65.3245,73.26,97,100,4.29,overcast clouds,0,0
663,Mata,PT,2021-08-02 20:06:57,40.683,-7.4592,69.93,62,20,4.45,few clouds,0,0
664,Port Moresby,PG,2021-08-02 20:06:58,-9.4431,147.1797,73.53,80,92,5.41,overcast clouds,0,0
665,Mulege,MX,2021-08-02 20:07:00,26.8833,-111.9833,96.64,44,84,9.04,broken clouds,0,0
666,Sampit,ID,2021-08-02 20:07:01,-2.5333,112.95,75.24,95,100,0.45,overcast clouds,0,0
667,Bayshore Gardens,US,2021-08-02 20:07:02,27.4253,-82.5904,94.26,58,1,11.5,clear sky,0,0
668,Ormara,PK,2021-08-02 20:06:55,25.2088,64.6357,81.37,81,98,13.8,overcast clouds,0,0
669,Requena,ES,2021-08-02 20:07:04,39.4883,-1.1004,70.14,69,37,7.36,scattered clouds,0,0
670,Dmytrivka,UA,2021-08-02 20:07:06,45.9717,28.9864,72.59,80,32,13.42,scattered clouds,0,0
671,Hyeres,FR,2021-08-02 20:07:07,43.1167,6.1167,78.08,55,3,14.97,clear sky,0,0
672,Vibo Valentia,IT,2021-08-02 20:07:08,38.6996,16.1274,78.13,75,5,2.33,clear sky,0,0
673,Ekhabi,RU,2021-08-02 20:07:10,53.5102,142.9671,54.81,86,100,11.36,overcast clouds,0,0
674,Kerema,PG,2021-08-02 20:07:12,-7.9631,145.7785,75.33,90,100,1.59,overcast clouds,0,0
675,Erenhot,CN,2021-08-02 20:07:13,43.6475,111.9767,73.08,41,100,7.96,overcast clouds,0,0
676,Maebaru,JP,2021-08-02 20:07:14,33.55,130.2,80.76,90,93,0.74,overcast clouds,0,0
677,Demyansk,RU,2021-08-02 20:07:16,57.643,32.466,62.46,97,74,15.73,light rain,0,0
678,Saryozek,KZ,2021-08-02 20:07:18,44.3583,77.9753,67.41,26,79,1.16,broken clouds,0,0
679,Ushtobe,KZ,2021-08-02 20:07:19,45.2514,77.9838,76.17,20,100,6.17,overcast clouds,0,0
680,Molochnoye,RU,2021-08-02 20:07:20,59.2917,39.6787,66.56,94,100,12.26,moderate rain,0,0
681,Taft,IR,2021-08-02 20:07:04,31.7471,54.2088,84.15,14,20,6.91,few clouds,0,0
682,Resistencia,AR,2021-08-02 20:07:23,-27.4606,-58.9839,73.09,33,0,8.05,clear sky,0,0
683,Lethem,GY,2021-08-02 20:07:25,3.3803,-59.7968,79.48,80,98,2.46,overcast clouds,0,0
684,Ninh Binh,VN,2021-08-02 20:07:26,20.2539,105.975,77.65,88,98,3.76,overcast clouds,0,0
685,Dunedin,NZ,2021-08-02 20:07:27,-45.8742,170.5036,45.81,71,100,21.0,overcast clouds,0,0
686,Goure,NE,2021-08-02 20:07:28,13.9835,10.2704,83.17,60,45,9.24,scattered clouds,0,0
687,Saint-Augustin,CA,2021-08-02 20:07:30,51.226,-58.6502,63.81,71,92,17.0,overcast clouds,0,0
